scenario_nr	par_space	w_corr	N	nC	I	missing	method	Tissues	PD	LCI	UCI	parspace	shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T37_nominal	0.528	0.49705887847123	0.55894112152877	Extensive heterogeneity	Shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T38_nominal	0.622	0.591946906447317	0.652053093552683	Extensive heterogeneity	Shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T39_nominal	0.664	0.634724672013244	0.693275327986756	Extensive heterogeneity	Shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T40_nominal	0.496	0.465011240072691	0.526988759927309	Extensive heterogeneity	Shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T41_nominal	0.767	0.740798646078779	0.793201353921221	Extensive heterogeneity	Shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T42_nominal	0.796	0.771024182713281	0.82097581728672	Extensive heterogeneity	Shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T43_nominal	0.809	0.784636536052629	0.833363463947371	Extensive heterogeneity	Shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T44_nominal	0.814	0.789883361940594	0.838116638059406	Extensive heterogeneity	Shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T45_nominal	0.856	0.834239632813897	0.877760367186103	Extensive heterogeneity	Shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T46_nominal	0.874	0.853432141308096	0.894567858691904	Extensive heterogeneity	Shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T47_nominal	0.914	0.89662317551617	0.93137682448383	Extensive heterogeneity	Shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T48_nominal	0.765	0.738720763719425	0.791279236280575	Extensive heterogeneity	Shared
37	alt	0.2	698	49	1000	OneK1K missing	FastGxC	p.value_T49_nominal	0.953	0.939882729627026	0.966117270372974	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	global_eQTL	1	1	1	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	global_eQTL_unadjusted	1	1	1	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	global	1	1	1	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T1	1	1	1	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T2	1	1	1	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T3	1	1	1	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T4	0.985	0.977466239048406	0.992533760951594	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T5	0.984	0.976223115812036	0.991776884187964	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T6	0.948	0.934238875263085	0.961761124736915	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T7	0.915	0.897715051062283	0.932284948937717	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T8	0.652	0.622476930366573	0.681523069633428	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T9	0.763	0.736643694492495	0.789356305507505	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T10	0.678	0.649040512368161	0.706959487631839	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T11	0.559	0.52822675533814	0.58977324466186	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T12	0.437	0.40625722922191	0.46774277077809	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T13	0.386	0.355826483361401	0.416173516638599	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T14	0.272	0.24441974782859	0.29958025217141	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T15	0.224	0.198159378141222	0.249840621858778	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T16	0.116	0.0961526184772586	0.135847381522741	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T17	0.108	0.0887627762670808	0.127237223732919	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T18	0.093	0.0749991418819999	0.111000858118	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T19	0.048	0.0347508754149401	0.0612491245850599	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T20	0.039	0.0270010819179063	0.0509989180820937	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T21	0.027	0.0169541568458165	0.0370458431541835	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T22	0.033	0.0219281983206359	0.0440718016793641	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T23	0.03	0.019427088779234	0.040572911220766	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T24	0.032	0.0210916074314397	0.0429083925685603	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T25	0.044	0.0312883075936492	0.0567116924063508	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T26	0.071	0.0550821238114451	0.0869178761885549	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T27	0.074	0.0577755701416277	0.0902244298583723	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T28	0.094	0.0759126010989531	0.112087398901047	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T29	0.16	0.137277938792854	0.182722061207146	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T30	0.162	0.139163601780006	0.184836398219994	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T31	0.256	0.228950792750532	0.283049207249468	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T32	0.171	0.147664161447191	0.194335838552809	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T33	0.341	0.311618904296682	0.370381095703319	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T34	0.406	0.375562825771207	0.436437174228793	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T35	0.458	0.427119773773273	0.488880226226727	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T36	0.454	0.42314167570478	0.48485832429522	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T37	0.589	0.558505139615751	0.619494860384249	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T38	0.584	0.553450705871744	0.614549294128256	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T39	0.686	0.65723429827359	0.71476570172641	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T40	0.505	0.474011797911092	0.535988202088908	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T41	0.786	0.760580544075924	0.811419455924076	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T42	0.832	0.808827953303143	0.855172046696857	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T43	0.867	0.845953326674435	0.888046673325565	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T44	0.867	0.845953326674435	0.888046673325565	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T45	0.903	0.88465668460819	0.92134331539181	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T46	0.916	0.898807641014117	0.933192358985884	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T47	0.956	0.943288307593649	0.968711692406351	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T48	0.849	0.826808308325994	0.871191691674006	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T49	0.973	0.962954156845817	0.983045843154183	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T1_nominal	1	1	1	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T2_nominal	1	1	1	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T3_nominal	1	1	1	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T4_nominal	0.995	0.990628357558885	0.999371642441114	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T5_nominal	0.992	0.986478603691001	0.997521396308999	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T6_nominal	0.968	0.95709160743144	0.97890839256856	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T7_nominal	0.953	0.939882729627026	0.966117270372974	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T8_nominal	0.745	0.717985538327382	0.772014461672618	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T9_nominal	0.842	0.819393533764211	0.864606466235789	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T10_nominal	0.765	0.738720763719425	0.791279236280575	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T11_nominal	0.655	0.625536910260355	0.684463089739645	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T12_nominal	0.533	0.502077817727111	0.563922182272889	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T13_nominal	0.482	0.451030336254399	0.512969663745602	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T14_nominal	0.368	0.338109681723311	0.397890318276689	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T15_nominal	0.312	0.283284286799473	0.340715713200527	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T16_nominal	0.182	0.158085547813306	0.205914452186694	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T17_nominal	0.191	0.166636536052629	0.215363463947371	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T18_nominal	0.146	0.124114652125236	0.167885347874764	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T19_nominal	0.093	0.0749991418819999	0.111000858118	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T20_nominal	0.077	0.0604767945045293	0.0935232054954707	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T21_nominal	0.052	0.0382388752630849	0.0657611247369151	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T22_nominal	0.052	0.0382388752630849	0.0657611247369151	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T23_nominal	0.05	0.0364918804423795	0.0635081195576206	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T24_nominal	0.059	0.0443960980465453	0.0736039019534547	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T25_nominal	0.078	0.0613788582657797	0.0946211417342203	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T26_nominal	0.106	0.0869203772656727	0.125079622734327	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T27_nominal	0.133	0.111953326674435	0.154046673325565	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T28_nominal	0.16	0.137277938792854	0.182722061207146	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T29_nominal	0.222	0.19624186727119	0.24775813272881	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T30_nominal	0.24	0.213529599759456	0.266470400240544	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T31_nominal	0.35	0.32043766109206	0.37956233890794	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T32_nominal	0.256	0.228950792750532	0.283049207249468	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T33_nominal	0.446	0.415191510727522	0.476808489272478	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T34_nominal	0.524	0.493045969165667	0.554954030834333	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T35_nominal	0.555	0.524198306990671	0.585801693009329	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T36_nominal	0.549	0.518159420197651	0.579840579802349	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T37_nominal	0.699	0.670570453847885	0.727429546152115	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T38_nominal	0.697	0.668516995772896	0.725483004227104	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T39_nominal	0.774	0.748077744258049	0.799922255741951	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T40_nominal	0.601	0.570649085948795	0.631350914051205	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T41_nominal	0.854	0.832114652125236	0.875885347874764	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T42_nominal	0.893	0.873841314455941	0.912158685544059	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T43_nominal	0.916	0.898807641014117	0.933192358985884	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T44_nominal	0.919	0.90208981510587	0.93591018489413	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T45_nominal	0.943	0.928630509644698	0.957369490355302	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T46_nominal	0.96	0.947854547405936	0.972145452594064	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T47_nominal	0.977	0.967709067799202	0.986290932200798	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T48_nominal	0.904	0.885741381150396	0.922258618849604	Extensive heterogeneity	Shared
38	alt	0.4	698	49	1000	OneK1K missing	FastGxC	p.value_T49_nominal	0.987	0.979979333498283	0.994020666501717	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	global_eQTL	1	1	1	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	global_eQTL_unadjusted	1	1	1	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	global	1	1	1	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T1	1	1	1	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T2	1	1	1	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T3	1	1	1	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T4	1	1	1	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T5	0.999	0.99704101624257	1.00095898375743	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T6	0.998	0.995230965546241	1.00076903445376	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T7	0.986	0.978718001815376	0.993281998184624	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T8	0.846	0.823628575794212	0.868371424205788	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T9	0.931	0.915291038443533	0.946708961556467	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T10	0.867	0.845953326674435	0.888046673325565	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T11	0.795	0.769978773984822	0.820021226015178	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T12	0.636	0.606178647199935	0.665821352800066	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T13	0.542	0.511119773773273	0.572880226226727	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T14	0.456	0.425130473912017	0.486869526087983	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T15	0.386	0.355826483361401	0.416173516638599	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T16	0.183	0.159034600989326	0.206965399010674	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T17	0.194	0.169491514387074	0.218508485612926	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T18	0.134	0.112886538716055	0.155113461283945	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T19	0.076	0.0595755485868044	0.0924244514131956	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T20	0.048	0.0347508754149401	0.0612491245850599	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T21	0.027	0.0169541568458165	0.0370458431541835	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T22	0.032	0.0210916074314397	0.0429083925685603	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T23	0.036	0.0244538323711558	0.0475461676288442	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T24	0.044	0.0312883075936492	0.0567116924063508	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T25	0.065	0.0497204496195835	0.0802795503804165	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T26	0.096	0.0777413811503959	0.114258618849604	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T27	0.128	0.107293279648129	0.148706720351871	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T28	0.163	0.14010689910986	0.18589310089014	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T29	0.208	0.182843955790191	0.233156044209809	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T30	0.273	0.245388079139582	0.300611920860418	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T31	0.375	0.344994302022779	0.405005697977221	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T32	0.306	0.277438004954172	0.334561995045828	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T33	0.523	0.492043052904762	0.553956947095238	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T34	0.587	0.5564829768267	0.6175170231733	Extensive heterogeneity	Shared
39	alt	0.6	698	49	1000	OneK1K missing	FastGxC	p.value_T35	0.679	0.650064199974778	0.707935800025223	Extensive heterogeneity	Shared
